Sæson,KampID,Dato,Tid,Sted,Køn,Alder,Liga,Pulje,Hjemmehold,Udehold,Resultat,Dommer 1,Dommer 2
2025-2026,14584,2026-03-22,10:00,Benløsehallen Hal 1,Mænd,U-13,U13 Drenge,Pulje A ØST,Benløse FC,Rødovre FC,,D-Benløse FC .,D-Benløse FC .
2025-2026,14586,2026-03-27,18:00,Bellahøj Hallerne Hal 2,Mænd,U-13,U13 Drenge,Pulje A ØST,Alliancen København,Copenhagen Attack,,D-FF København,D-FF København
2025-2026,14587,2026-03-28,15:00,Rødovre Stadionhal Hal 1,Mænd,U-13,U13 Drenge,Pulje A ØST,Rødovre FC,Benløse FC,,D-Rødovre FC .,D-Rødovre FC .
2025-2026,14577,2026-04-11,13:45,Vanløse Hallerne Hal 2,Mænd,U-13,U13 Drenge,Pulje A ØST,Alliancen København,Copenhagen Attack,,,
2025-2026,14576,2026-04-25,10:00,Avedøre Idrætscenter Hal 1,Mænd,U-13,U13 Drenge,Pulje A ØST,Copenhagen Attack,Benløse FC,,,
2025-2026,16672,,,Rungsted Gymnasiehal Hallen,Mænd,U-13,U13 Drenge,Pulje B ØST,Rungsted-Hørsholm/Jægerspris,Lyngby FF,,D-Rungsted-Hørsholm .,D-Rungsted-Hørsholm .
2025-2026,16655,2025-09-28,12:30,Engholmhallen Hallen,Mænd,U-13,U13 Drenge,Pulje B ØST,Helsingør FT- Allerød,Alliancen København - Piger,0-6,D-Allerød Floorball .,D-Allerød Floorball .
2025-2026,16656,2025-10-04,16:00,Vanløse Hallerne Hal 1,Mænd,U-13,U13 Drenge,Pulje B ØST,Alliancen København - Piger,Rungsted-Hørsholm/Jægerspris,5-1,D-Vanløse/Alliancen Floorball,D-Vanløse/Alliancen Floorball
2025-2026,16661,2025-10-25,12:00,Helsingør Idrætspark Stadion og Haller Hal 2,Mænd,U-13,U13 Drenge,Pulje B ØST,Helsingør FT- Allerød,Rungsted-Hørsholm/Jægerspris,8-5,D-Helsingør FT .,D-Helsingør FT .
2025-2026,16660,2025-10-25,13:30,Vanløse Hallerne Hal 1,Mænd,U-13,U13 Drenge,Pulje B ØST,Alliancen København - Piger,Lyngby FF,11-0,D-Vanløse/Alliancen Floorball,D-Vanløse/Alliancen Floorball
2025-2026,16662,2025-11-01,10:30,Møllegårdhallen Hal 1,Mænd,U-13,U13 Drenge,Pulje B ØST,Rungsted-Hørsholm/Jægerspris,Helsingør FT- Allerød,5-1,D-Jægerspris Underducks FC .,D-Jægerspris Underducks FC .
2025-2026,16663,2025-11-02,10:00,Lundtofte Idrætsplads og Hal Hal 1,Mænd,U-13,U13 Drenge,Pulje B ØST,Lyngby FF,Alliancen København - Piger,2-10,D-Lyngby FF .,D-Lyngby FF .
2025-2026,16664,2025-11-16,11:30,Engholmhallen Hallen,Mænd,U-13,U13 Drenge,Pulje B ØST,Helsingør FT- Allerød,Lyngby FF,14-6,D-Allerød Floorball .,D-Allerød Floorball .
2025-2026,16652,2025-11-22,10:30,Møllegårdhallen Hal 1,Mænd,U-13,U13 Drenge,Pulje B ØST,Rungsted-Hørsholm/Jægerspris,Lyngby FF,,D-Jægerspris Underducks FC .,D-Jægerspris Underducks FC .
2025-2026,16667,2025-11-30,11:00,Hørsholm Idrætspark Stadion og Haller Hallen,Mænd,U-13,U13 Drenge,Pulje B ØST,Rungsted-Hørsholm/Jægerspris,Alliancen København - Piger,2-3,D-Rungsted-Hørsholm .,D-Rungsted-Hørsholm .
2025-2026,16671,2026-01-18,09:30,Lundtofte Idrætsplads og Hal Hal 1,Mænd,U-13,U13 Drenge,Pulje B ØST,Lyngby FF,Rungsted-Hørsholm/Jægerspris,0-14,D-Lyngby FF .,D-Lyngby FF .
2025-2026,16668,2026-01-30,18:00,Bellahøj Hallerne Hal 2,Mænd,U-13,U13 Drenge,Pulje B ØST,Alliancen København - Piger,Helsingør FT- Allerød,,D-FF København,D-FF København
2025-2026,16675,2026-03-01,12:30,Engholmhallen Hallen,Mænd,U-13,U13 Drenge,Pulje B ØST,Helsingør FT- Allerød,Alliancen København - Piger,,D-Allerød Floorball .,D-Allerød Floorball .
2025-2026,16676,2026-03-07,16:00,Vanløse Hallerne Hal 2,Mænd,U-13,U13 Drenge,Pulje B ØST,Alliancen København - Piger,Rungsted-Hørsholm/Jægerspris,,D-Vanløse/Alliancen Floorball,D-Vanløse/Alliancen Floorball
2025-2026,16659,2026-03-08,10:00,Lundtofte Idrætsplads og Hal Hal 1,Mænd,U-13,U13 Drenge,Pulje B ØST,Lyngby FF,Helsingør FT- Allerød,,D-Lyngby FF .,D-Lyngby FF .
2025-2026,16679,2026-03-15,10:00,Lundtofte Idrætsplads og Hal Hal 1,Mænd,U-13,U13 Drenge,Pulje B ØST,Lyngby FF,Helsingør FT- Allerød,,D-Lyngby FF .,D-Lyngby FF .
2025-2026,16681,2026-03-28,12:00,Helsingør Idrætspark Stadion og Haller Hal 2,Mænd,U-13,U13 Drenge,Pulje B ØST,Helsingør FT- Allerød,Rungsted-Hørsholm/Jægerspris,,D-Helsingør FT .,D-Helsingør FT .
2025-2026,16680,2026-03-29,11:15,Vanløse Hallerne Hal 1,Mænd,U-13,U13 Drenge,Pulje B ØST,Alliancen København - Piger,Lyngby FF,,D-Vanløse/Alliancen Floorball,D-Vanløse/Alliancen Floorball
2025-2026,16786,2025-09-20,11:00,Tornhøj Idrætscenter Hal 1,Mænd,U-13,U13 Drenge,Pulje Vest NORD,Aalborg Flyers FC,Sindal Dragons,9-0,D-Aalborg Flyers .,D-Aalborg Flyers .
2025-2026,16784,2025-09-20,14:00,Abildgaard Hallen Hal 1,Mænd,U-13,U13 Drenge,Pulje Vest NORD,Frederikshavn Blackhawks - Piger,Frederikshavn Blackhawks,1-6,D-Frederikshavn Blackhawks .,D-Frederikshavn Blackhawks .
