kampId,side,rowIndex,role,number,name,born,status
35344,HOME,11,,27,Alexander Tritsaris,,closed
35344,HOME,12,,30,Sophus Gormsen,,closed
35344,HOME,13,,38,Jesper Veenman Jensen,,closed
35344,HOME,14,,48,Christian Espensen,,closed
35344,HOME,15,,50,Alexander Møller Stolpe,,closed
35344,HOME,16,,87,Nikolaj Hommel,,closed
35344,HOME,17,,96,Kasper Kofoed,,closed
35344,AWAY,0,,5,Elias Suensen,,closed
35344,AWAY,1,,6,Rasmus Rask Kjær Poulsen,,closed
35344,AWAY,2,,10,Jeppe Huscher Andersen,,closed
35344,AWAY,3,,11,Zimon Peters,,closed
35344,AWAY,4,,24,Mikkel Benjamin Christensen,,closed
35344,AWAY,5,,33,David Amdi De Fries,,closed
35344,AWAY,6,,36,Mathias De Fries Olderkjær,,closed
35344,AWAY,7,,40,Mathias Vestergaard,,closed
35344,AWAY,8,,41,Philip Monin-Vangaa,,closed
35344,AWAY,9,,44,Nikolaj Brixager,,closed
35344,AWAY,10,,56,Jonas Kahn Prætorius Jørgensen,,closed
35344,AWAY,11,,74,Nicholas Maccabe,,closed
35344,AWAY,12,,75,Mark Bertram,,closed
35344,AWAY,13,,87,Milan Adam,,closed
35344,AWAY,14,,90,Nicolai Børner,,closed
35344,AWAY,15,,98,Mathias Mortensen,,closed
35343,HOME,0,,1,Mike Trolle Lind,,closed
35343,HOME,1,,2,Mathias Fischer Hoerby Jensen,,closed
35343,HOME,2,,5,Simon Damsø,,closed
35343,HOME,3,,6,Mathias Simon Thorsen,,closed
35343,HOME,4,,10,Andre Stich,,closed
35343,HOME,5,,11,Marcus Texius Lysdal,,closed
35343,HOME,6,,12,Jannik Trolle,,closed
35343,HOME,7,,14,Nicholas Filthuth,,closed
35343,HOME,8,,17,Rasmus D Hermilly,,closed
35343,HOME,9,,19,Anders Grønborg,,closed
35343,HOME,10,,21,Casper Lindhardt Christensen,,closed
35343,HOME,11,,25,Marko W. Krogsgaard,,closed
35343,HOME,12,,40,Sebastian Visti,,closed
35343,HOME,13,,45,Jonas Nordheim,,closed
35343,HOME,14,,55,Magnus Bonavent Rasmussen,,closed
35343,HOME,15,,86,Casper Breitenbach,,closed
35343,HOME,16,,89,Kenneth Danielsen,,closed
35343,HOME,17,,90,Malthe Daae Christensen,,closed
35343,HOME,18,,92,Frederik Kobberup,,closed
35343,HOME,19,,99,Simon Kristensen,,closed
35343,AWAY,0,,3,Fredrik Azelius,,closed
35343,AWAY,1,,7,Niclas Hansen,,closed
35343,AWAY,2,,10,Otto Ray Hernandez,,closed
35343,AWAY,3,,16,Sophus Ørnskov,,closed
35343,AWAY,4,,18,Kristoffer Fält,,closed
35343,AWAY,5,,19,Christian Niekrenz,,closed
35343,AWAY,6,,20,Tobias Gade Langsted,,closed
35343,AWAY,7,,34,Magnus Nyrop,,closed
35343,AWAY,8,,67,Daniel Mac Cabe,,closed
35343,AWAY,9,,77,Andreas Walther,,closed
35343,AWAY,10,,88,Rasmus Ravn,,closed
35343,AWAY,11,,91,Lucas Sødergaard,,closed
35343,AWAY,12,,97,Daniel Hedegaard,,closed
35343,AWAY,13,,98,Jonas Bjerring Scherfig,,closed
69178,HOME,0,,1,Rasmus Børger Petersen,,closed
69178,HOME,1,,3,Charlie Petersen,,closed
69178,HOME,2,,4,Tobias Børger Petersen,,closed
69178,HOME,3,,5,Bertram Valiant Vinther,,closed
69178,HOME,4,,14,Josef Adnan,,closed
69178,HOME,5,,20,Noel Donde,,closed
69178,HOME,6,,22,Christian Holmsteen,,closed
69178,HOME,7,,27,Villads Bech Crawfurd,,closed
69178,HOME,8,,31,Kasper Abildgaard,,closed
69178,HOME,9,,41,Rasmus Lilleballe Poulsen,,closed
69178,HOME,10,,42,Magnus Bidstrup-Mynster,,closed
69178,HOME,11,,50,Mikkel Riis,,closed
69178,HOME,12,,63,Kalle Tamminen,,closed
69178,HOME,13,,69,Elias Ford Holmberg,,closed
69178,HOME,14,,77,Victor Holmsteen,,closed
69178,HOME,15,,88,Bertram Carlsen,,closed
69178,HOME,16,,97,Rasmus Engelhardt Frie,,closed
69178,AWAY,0,,1,Andreas Nielsen Kielsen,,closed
69178,AWAY,1,,2,Søren Jønsson,,closed
69178,AWAY,2,,3,Thomas Veenman Jensen,,closed
69178,AWAY,3,,7,Anders Sørensen,,closed
69178,AWAY,4,,9,Frederik Usterud,,closed
69178,AWAY,5,,10,Jakub Lyskawa,,closed
69178,AWAY,6,,11,Kristers Kuznecovs,,closed
69178,AWAY,7,,13,Viktor Heinrichas,,closed
69178,AWAY,8,,17,Valdemar Jarløv,,closed
69178,AWAY,9,,18,Julius Kjærgaard,,closed
69178,AWAY,10,,19,William Palmqvist,,closed
69178,AWAY,11,,25,Nicolai Dahl Christiansen,,closed
69178,AWAY,12,,27,Alexander Tritsaris,,closed
69178,AWAY,13,,30,Sophus Gormsen,,closed
69178,AWAY,14,,38,Jesper Veenman Jensen,,closed
69178,AWAY,15,,50,Alexander Møller Stolpe,,closed
69178,AWAY,16,,71,Emils Ziverts,,closed
69178,AWAY,17,,87,Nikolaj Hommel,,closed
69178,AWAY,18,,96,Kasper Kofoed,,closed
69178,AWAY,19,,98,Victor Hansen,,closed
69179,HOME,0,,7,Jannick Strikert,,closed
69179,HOME,1,,10,Nikolaj Parbo,,closed
69179,HOME,2,,11,Jonas Palm,,closed
69179,HOME,3,,13,Michael Møller,,closed
69179,HOME,4,,14,Thomas Hviid,,closed
69179,HOME,5,,20,Michael Werdelin,,closed
69179,HOME,6,,22,Peter Steen Jensen,,closed
69179,HOME,7,,24,Magnus Bonne Lindevall,,closed
69179,HOME,8,,44,Philippe Nielsen,,closed
69179,HOME,9,,59,Kim Thobiassen,,closed
69179,HOME,10,,64,Niklas Petzke,,closed
69179,HOME,11,,66,Jeppe Trier,,closed
69179,HOME,12,,71,Ondrej Ceska,,closed
69179,HOME,13,,81,Jesper Schow,,closed
69179,HOME,14,,92,Emil Andersson,,closed
69179,HOME,15,,97,Mads Voldum,,closed
69179,AWAY,0,,1,Rasmus Børger Petersen,,closed
69179,AWAY,1,,3,Charlie Petersen,,closed
69179,AWAY,2,,4,Tobias Børger Petersen,,closed
69179,AWAY,3,,9,Frederik Mads Pil,,closed
69179,AWAY,4,,14,Josef Adnan,,closed
69179,AWAY,5,,22,Christian Holmsteen,,closed
69179,AWAY,6,,23,Tobias Alexander Jensen,,closed
69179,AWAY,7,,27,Villads Bech Crawfurd,,closed
69179,AWAY,8,,31,Kasper Abildgaard,,closed
69179,AWAY,9,,41,Rasmus Lilleballe Poulsen,,closed
69179,AWAY,10,,42,Magnus Bidstrup-Mynster,,closed
69179,AWAY,11,,63,Kalle Tamminen,,closed
69179,AWAY,12,,69,Elias Ford Holmberg,,closed
69179,AWAY,13,,77,Victor Holmsteen,,closed
69179,AWAY,14,,88,Bertram Carlsen,,closed
69179,AWAY,15,,97,Rasmus Engelhardt Frie,,closed
69461,HOME,0,,1,Mike Grunnet Bing,,closed
69461,HOME,1,,6,Nicklas Dahl,,closed
69461,HOME,2,,8,Nicklas Christoffersen,,closed
69461,HOME,3,,10,Frederik Bøcker Jensen,,closed
69461,HOME,4,,15,Jannick Christoffersen,,closed
69461,HOME,5,,22,Michael Lykke,,closed
69461,HOME,6,,24,Frederik Røhl-Grønbech,,closed
69461,HOME,7,,31,Rasmus Rasmussen,,closed
69461,HOME,8,,73,Andrej Nociar,,closed
69461,HOME,9,,88,Casper Eiersted,,closed
69461,HOME,10,,94,Martin Kristoffersen,,closed
69461,HOME,11,,96,Steffen Neve Dahl Jensen,,closed
69461,HOME,12,,97,Casper Beck Nielsen,,closed
69461,AWAY,0,,2,Oliver Skovbo,,closed
69461,AWAY,1,,6,Madssortkaer,,closed
69461,AWAY,2,,8,Nicklas Pedersen,,closed
69461,AWAY,3,,11,Kristian Elin,,closed
69461,AWAY,4,,13,Frederik Sørensen,,closed
69461,AWAY,5,,19,Thor Røntved Dahl,,closed
69461,AWAY,6,,21,Kristoffer Grønbech,,closed
69461,AWAY,7,,26,Kristoffer Jensen,,closed
69461,AWAY,8,,29,Kasper Abildgaard,,closed
69461,AWAY,9,,33,Sebastian Nørgård,,closed
69461,AWAY,10,,36,William Gøgsig,,closed
69461,AWAY,11,,40,Frederik Jokumsen,,closed
69461,AWAY,12,,77,Kristian Schwartz,,closed
69461,AWAY,13,,79,Tue Sund,,closed
69461,AWAY,14,,93,Oscar Bjørk,,closed
69461,AWAY,15,,94,Kasper Jerup,,closed
69462,HOME,0,,2,Oliver Skovbo,,closed
69462,HOME,1,,11,Kristian Elin,,closed
69462,HOME,2,,12,Mads Sortkaer,,closed
69462,HOME,3,,13,Frederik Sørensen,,closed
69462,HOME,4,,18,Nicklas Frost Pedersen,,closed
69462,HOME,5,,19,Thor Røntved Dahl,,closed
69462,HOME,6,,21,Kristoffer Grønbech,,closed
69462,HOME,7,,26,Kristoffer Jensen,,closed
69462,HOME,8,,29,Kasper Abildgaard,,closed
69462,HOME,9,,33,Sebastian Nørgård,,closed
69462,HOME,10,,36,William Gøgsig,,closed
69462,HOME,11,,40,Frederik Jokumsen,,closed
69462,HOME,12,,77,Kristian Schwartz,,closed
69462,HOME,13,,79,Tue Sund,,closed
69462,HOME,14,,93,Oscar Bjørk,,closed
69462,HOME,15,,94,Kasper Jerup,,closed
69462,HOME,16,,97,Simon Hansen,,closed
69462,AWAY,0,,6,Jonas Emil Kristensen,,closed
69462,AWAY,1,,8,Vinoth Sivapalan,,closed
69462,AWAY,2,,9,Victor Overholt,,closed
69462,AWAY,3,,14,Uffe Lykke Kjær Simonsen,,closed
69462,AWAY,4,,18,Jacob Jensen Christensen,,closed
69462,AWAY,5,,30,Patrik Melis,,closed
69462,AWAY,6,,31,Christoffer Ray Klindtworth,,closed
69462,AWAY,7,,38,Mathias Thode Ostenfeld,,closed
69462,AWAY,8,,62,Gustav Johannes Chatterton,,closed
69462,AWAY,9,,77,Simon Lysdahl Sørensen,,closed
69462,AWAY,10,,82,Andreas Krogh Bendixen,,closed
69462,AWAY,11,,88,Vitus Kuskegaard,,closed
69462,AWAY,12,,90,Jonas Palner Jensen,,closed
69462,AWAY,13,,90,Jonas Palner Jensen,,closed
69462,AWAY,14,,90,Jonas Palner Jensen,,closed
69463,HOME,0,,1,Mike Grunnet Bing,,closed
69463,HOME,1,,6,Nicklas Dahl,,closed
69463,HOME,2,,10,Frederik Bøcker Jensen,,closed
69463,HOME,3,,21,Pauls Skuja,,closed
69463,HOME,4,,22,Michael Lykke,,closed
69463,HOME,5,,24,Frederik Røhl-Grønbech,,closed
69463,HOME,6,,31,Rasmus Rasmussen,,closed
69463,HOME,7,,73,Andrej Nociar,,closed
69463,HOME,8,,88,Casper Eisted,,closed
69463,HOME,9,,94,Martin Kristoffersen,,closed
69463,HOME,10,,96,Steffen Neve Dahl Jensen,,closed
69463,HOME,11,,97,Casper Beck Nielsen,,closed
69463,AWAY,0,,6,Jonas Emil Kristensen,,closed
69463,AWAY,1,,8,Vinoth Sivapalan,,closed
69463,AWAY,2,,9,Victor Overholt,,closed
69463,AWAY,3,,14,Uffe Lykke Kjær Simonsen,,closed
69463,AWAY,4,,15,Nicklas Hedemand,,closed
69463,AWAY,5,,16,Andreas Krogh Bendixen,,closed
69463,AWAY,6,,17,Mathias Brandt Vand,,closed
69463,AWAY,7,,30,Patrik Melis,,closed
69463,AWAY,8,,31,Christoffer Ray Klindtworth,,closed
69463,AWAY,9,,62,Gustav Johannes Chatterton,,closed
69463,AWAY,10,,66,Anton Bendsen,,closed
69463,AWAY,11,,72,Peter Brandt Vand,,closed
69463,AWAY,12,,77,Simon Lysdahl Sørensen,,closed
69463,AWAY,13,,88,Vitus Kuskegaard,,closed
69188,HOME,0,,7,Jannick Strikert,,closed
69188,HOME,1,,10,Nikolaj Parbo,,closed
69188,HOME,2,,11,Jonas Palm,,closed
69188,HOME,3,,13,Michael Møller,,closed
69188,HOME,4,,14,Thomas Hviid,,closed
69188,HOME,5,,17,Andreas Vilhelmsen,,closed
69188,HOME,6,,20,Michael Werdelin,,closed
69188,HOME,7,,22,Peter Steen Jensen,,closed
69188,HOME,8,,24,Magnus Bonne Lindevall,,closed
69188,HOME,9,,26,Frederik Trier Møller,,closed
69188,HOME,10,,28,Ole Tougaard,,closed
69188,HOME,11,,44,Philippe Nielsen,,closed
69188,HOME,12,,54,Kim Thobiassen,,closed
69188,HOME,13,,66,Jeppe Trier,,closed
69188,HOME,14,,81,Jesper Schow,,closed
69188,HOME,15,,97,Mads Voldum,,closed
69188,AWAY,0,,7,Niclas Hansen,,closed
69188,AWAY,1,,10,Otto Ray Hernandez,,closed
69188,AWAY,2,,14,Kasper Nørregaard,,closed
69188,AWAY,3,,16,Sophus Ørnskov,,closed
69188,AWAY,4,,18,Kristoffer Fält,,closed
69188,AWAY,5,,19,Christian Niekrenz,,closed
69188,AWAY,6,,20,Tobias Gade Langsted,,closed
69188,AWAY,7,,23,Nicky Hindberg Clemmensen,,closed
69188,AWAY,8,,24,Christian Høj,,closed
69188,AWAY,9,,27,Mads Hansen,,closed
69188,AWAY,10,,48,Nicklas Møller,,closed
69188,AWAY,11,,67,Daniel Mac Cabe,,closed
69188,AWAY,12,,77,Andreas Walther,,closed
69188,AWAY,13,,88,Rasmus Ravn,,closed
69188,AWAY,14,,91,Lucas Sødergaard,,closed
69188,AWAY,15,,98,Jonas Bjerring Scherfig,,closed
69185,HOME,0,,10,Otto Ray Hernandez,,closed
69185,HOME,1,,14,Kasper Nørregaard,,closed
69185,HOME,2,,16,Sophus Ørnskov,,closed
69185,HOME,3,,18,Kristoffer Fält,,closed
69185,HOME,4,,19,Christian Niekrenz,,closed
69185,HOME,5,,20,Tobias Gade Langsted,,closed
69185,HOME,6,,25,Sylvester Hesselager Malm,,closed
69185,HOME,7,,27,Mads Hansen,,closed
69185,HOME,8,,34,Magnus Nyrop,,closed
69185,HOME,9,,48,Nicklas Møller,,closed
69185,HOME,10,,67,Daniel Mac Cabe,,closed
69185,HOME,11,,77,Andreas Walther,,closed
69185,HOME,12,,91,Lucas Sødergaard,,closed
69185,HOME,13,,97,Daniel Hedegaard,,closed
69185,HOME,14,,98,Jonas Bjerring Scherfig,,closed
69185,AWAY,0,,1,Rasmus Børger Petersen,,closed
69185,AWAY,1,,3,Charlie Petersen,,closed
69185,AWAY,2,,4,Tobias Børger Petersen,,closed
69185,AWAY,3,,5,Bertram Vinther,,closed
69185,AWAY,4,,9,Frederik Mads Pil,,closed
69185,AWAY,5,,14,Josef Adnan,,closed
69185,AWAY,6,,20,Noel Donde,,closed
69185,AWAY,7,,22,Christian Holmsteen,,closed
69185,AWAY,8,,27,Villads Bech Crawfurd,,closed
69185,AWAY,9,,31,Kasper Abildgaard,,closed
69185,AWAY,10,,50,Mikkel Riis,,closed
69185,AWAY,11,,63,Kalle Tamminen,,closed
69185,AWAY,12,,69,Elias Ford Holmberg,,closed
69185,AWAY,13,,77,Victor Holmsteen,,closed
69185,AWAY,14,,88,Bertram Carlsen,,closed
69464,HOME,0,,6,Jonas Emil Kristensen,,closed
69464,HOME,1,,8,Vinoth Sivapalan,,closed
69464,HOME,2,,8,Vinoth Sivapalan,,closed
69464,HOME,3,,9,Victor Overholt,,closed
69464,HOME,4,,14,Uffe Lykke Kjær Simonsen,,closed
69464,HOME,5,,15,Nicklas Hedemand,,closed
69464,HOME,6,,17,Mathias Brandt Vand,,closed
69464,HOME,7,,18,Jacob Jensen Christensen,,closed
69464,HOME,8,,28,Emil Brouer Enevoldsen,,closed
69464,HOME,9,,30,Patrik Melis,,closed
69464,HOME,10,,31,Christoffer Ray Klindtworth,,closed
69464,HOME,11,,38,Mathias Thode Ostenfeld,,closed
69464,HOME,12,,62,Gustav Johannes Chatterton,,closed
69464,HOME,13,,66,Anton Bendsen,,closed
69464,HOME,14,,72,Peter Brandt Vand,,closed
69464,HOME,15,,77,Simon Lysdahl Sørensen,,closed
69464,HOME,16,,88,Vitus Kuskegaard,,closed
69464,HOME,17,,88,Vitus Kuskegaard,,closed
69464,AWAY,0,,2,Oliver Skovbo,,closed
69464,AWAY,1,,3,Emil Winther Pedersen,,closed
69464,AWAY,2,,11,Kristian Elin,,closed
69464,AWAY,3,,13,Frederik Sørensen,,closed
69464,AWAY,4,,19,Thor Røntved Dahl,,closed
69464,AWAY,5,,26,Kristoffer Jensen,,closed
69464,AWAY,6,,29,Kasper Abildgaard,,closed
69464,AWAY,7,,30,Jonas Strægaard,,closed
69464,AWAY,8,,33,Sebastian Nørgård,,closed
69464,AWAY,9,,36,William Gøgsig,,closed
69464,AWAY,10,,44,Marcus Lund Lenda,,closed
69464,AWAY,11,,77,Kristian Schwartz,,closed
69464,AWAY,12,,79,Tue Sund,,closed
69464,AWAY,13,,93,Oscar Bjørk,,closed
69464,AWAY,14,,94,Kasper Jerup,,closed
69464,AWAY,15,,97,Simon Hansen,,closed
69181,HOME,0,,1,Andreas Nielsen Kielsen,,closed
69181,HOME,1,,7,Anders Sørensen,,closed
69181,HOME,2,,7,William Palmqvist,,closed
69181,HOME,3,,8,Gustav Damgaard Larsen,,closed
69181,HOME,4,,10,Jakub Lyskawa,,closed
69181,HOME,5,,11,Kristers Kuznecovs,,closed
69181,HOME,6,,13,Viktor Heinrichas,,closed
69181,HOME,7,,15,Morten Ketelsen,,closed
69181,HOME,8,,17,Valdemar Jarløv,,closed
69181,HOME,9,,27,Alexander Tritsaris,,closed
69181,HOME,10,,30,Sophus Gormsen,,closed
69181,HOME,11,,50,Alexander Møller Stolpe,,closed
69181,HOME,12,,71,Emils Ziverts,,closed
69181,HOME,13,,84,Nikolaj Transel,,closed
69181,HOME,14,,87,Nikolaj Hommel,,closed
69181,HOME,15,,88,Alfred Levin,,closed
69181,HOME,16,,96,Kasper Kofoed,,closed
69181,AWAY,0,,10,Nikolaj Parbo,,closed
69181,AWAY,1,,13,Michael Møller,,closed
69181,AWAY,2,,14,Thomas Hviid,,closed
69181,AWAY,3,,20,Michael Werdelin,,closed
69181,AWAY,4,,22,Peter Steen Jensen,,closed
69181,AWAY,5,,24,Magnus Bonne Lindevall,,closed
69181,AWAY,6,,26,Frederik Trier Møller,,closed
69181,AWAY,7,,28,Ole Tougaard,,closed
69181,AWAY,8,,44,Philippe Nielsen,,closed
69181,AWAY,9,,49,Kristian Kirk,,closed
69181,AWAY,10,,59,Kim Thobiassen,,closed
69181,AWAY,11,,66,Jeppe Trier,,closed
69181,AWAY,12,,71,Ondrej Ceska,,closed
69181,AWAY,13,,97,Mads Voldum,,closed
69187,HOME,0,,1,Andreas Nielsen Kielsen,,closed
69187,HOME,1,,10,Jakub Lyskawa,,closed
69187,HOME,2,,11,Kristers Kuznecovs,,closed
69187,HOME,3,,15,Morten Ketelsen,,closed
69187,HOME,4,,17,Valdemar Jarløv,,closed
69187,HOME,5,,25,Nicolai Dahl Christiansen,,closed
69187,HOME,6,,27,Alexander Tritsaris,,closed
69187,HOME,7,,30,Sophus Gormsen,,closed
69187,HOME,8,,50,Alexander Møller Stolpe,,closed
69187,HOME,9,,71,Emils Ziverts,,closed
69187,HOME,10,,72,Noah Lundvig,,closed
69187,HOME,11,,84,Nikolaj Transel,,closed
69187,HOME,12,,87,Nikolaj Hommel,,closed
69187,HOME,13,,88,Alfred Levin,,closed
69187,HOME,14,,96,Kasper Kofoed,,closed
69187,HOME,15,,98,Victor Hansen,,closed
69187,AWAY,0,,1,Rasmus Børger Petersen,,closed
69187,AWAY,1,,3,Charlie Petersen,,closed
69187,AWAY,2,,5,Bertram Vinther,,closed
69187,AWAY,3,,9,Frederik Mads Pil,,closed
69187,AWAY,4,,14,Josef Adnan,,closed
69187,AWAY,5,,20,Noel Donde,,closed
69187,AWAY,6,,22,Christian Holmsteen,,closed
69187,AWAY,7,,27,Villads Bech Crawfurd,,closed
69187,AWAY,8,,31,Kasper Abildgaard,,closed
69187,AWAY,9,,42,Magnus Bidstrup-Mynster,,closed
69187,AWAY,10,,63,Kalle Tamminen,,closed
69187,AWAY,11,,69,Elias Ford Holmberg,,closed
69187,AWAY,12,,77,Victor Holmsteen,,closed
69187,AWAY,13,,88,Bertram Carlsen,,closed
69187,AWAY,14,,97,Rasmus Engelhardt Frie,,closed
69177,HOME,0,,7,Niclas Hansen,,closed
69177,HOME,1,,10,Otto Ray Hernandez,,closed
69177,HOME,2,,14,Kasper Nørregaard,,closed
69177,HOME,3,,16,Sophus Ørnskov,,closed
69177,HOME,4,,18,Kristoffer Fält,,closed
69177,HOME,5,,19,Christian Niekrenz,,closed
69177,HOME,6,,20,Tobias Gade Langsted,,closed
69177,HOME,7,,23,Nicky Hindberg Clemmensen,,closed
69177,HOME,8,,24,Christian Høj,,closed
69177,HOME,9,,25,Sylvester Hesselager Malm,,closed
69177,HOME,10,,27,Mads Hansen,,closed
69177,HOME,11,,48,Nicklas Møller,,closed
69177,HOME,12,,66,Bastian Hoff,,closed
69177,HOME,13,,67,Daniel Mac Cabe,,closed
69177,HOME,14,,77,Andreas Walther,,closed
69177,HOME,15,,88,Rasmus Ravn,,closed
69177,HOME,16,,91,Lucas Sødergaard,,closed
69177,HOME,17,,97,Daniel Hedegaard,,closed
69177,AWAY,0,,11,Jonas Palm,,closed
69177,AWAY,1,,13,Michael Møller,,closed
69177,AWAY,2,,20,Michael Werdelin,,closed
69177,AWAY,3,,22,Peter Steen Jensen,,closed
69177,AWAY,4,,24,Magnus Bonne Lindevall,,closed
69177,AWAY,5,,26,Frederik Trier Møller,,closed
69177,AWAY,6,,28,Ole Tougaard,,closed
69177,AWAY,7,,44,Philippe Nielsen,,closed
69177,AWAY,8,,49,Kristian Kirk,,closed
69177,AWAY,9,,59,Kim Thobiassen,,closed
69177,AWAY,10,,64,Niklas Petzke,,closed
69177,AWAY,11,,71,Ondrej Ceska,,closed
69177,AWAY,12,,81,Jesper Schow,,closed
69177,AWAY,13,,97,Mads Voldum,,closed
69465,HOME,0,,2,Oliver Skovbo,,closed
69465,HOME,1,,3,Emil Winther Pedersen,,closed
69465,HOME,2,,11,Kristian Elin,,closed
69465,HOME,3,,12,Madssortkaer,,closed
69465,HOME,4,,15,Elias Busk,,closed
69465,HOME,5,,18,Nicklas Frost Pedersen,,closed
69465,HOME,6,,19,Thor Røntved Dahl,,closed
69465,HOME,7,,26,Kristoffer Jensen,,closed
69465,HOME,8,,29,Kasper Abildgaard,,closed
69465,HOME,9,,33,Sebastian Nørgård,,closed
69465,HOME,10,,36,William Gøgsig,,closed
69465,HOME,11,,40,Frederik Jokumsen,,closed
69465,HOME,12,,77,Kristian Schwartz,,closed
69465,HOME,13,,79,Tue Sund,,closed
69465,HOME,14,,93,Oscar Bjørk,,closed
69465,HOME,15,,94,Kasper Jerup,,closed
69465,AWAY,0,,1,Mike Grunnet Bing,,closed
69465,AWAY,1,,6,Nicklas Dahl,,closed
69465,AWAY,2,,10,Frederik Bøcker Jensen,,closed
69465,AWAY,3,,15,Jannick Christoffersen,,closed
69465,AWAY,4,,21,Pauls Skuja,,closed
69465,AWAY,5,,22,Michael Lykke,,closed
69465,AWAY,6,,24,Frederik Røhl-Grønbech,,closed
69465,AWAY,7,,31,Rasmus Rasmussen,,closed
69465,AWAY,8,,73,Andrej Nociar,,closed
69465,AWAY,9,,88,Casper Eiersted,,closed
69465,AWAY,10,,94,Martin Kristoffersen,,closed
69465,AWAY,11,,97,Casper Beck Nielsen,,closed
69180,HOME,0,,1,Andreas Nielsen Kielsen,,closed
69180,HOME,1,,3,Thomas Veenman Jensen,,closed
69180,HOME,2,,7,Anders Sørensen,,closed
69180,HOME,3,,8,Gustav Damgaard Larsen,,closed
69180,HOME,4,,10,Jakub Lyskawa,,closed
69180,HOME,5,,11,Kristers Kuznecovs,,closed
69180,HOME,6,,15,Morten Ketelsen,,closed
69180,HOME,7,,17,Valdemar Jarløv,,closed
69180,HOME,8,,25,Nicolai Dahl Christiansen,,closed
69180,HOME,9,,27,Alexander Tritsaris,,closed
69180,HOME,10,,30,Sophus Gormsen,,closed
69180,HOME,11,,50,Alexander Møller Stolpe,,closed
69180,HOME,12,,71,Emils Ziverts,,closed
69180,HOME,13,,72,Noah Lundvig,,closed
69180,HOME,14,,84,Nikolaj Transel,,closed
69180,HOME,15,,87,Nikolaj Hommel,,closed
69180,HOME,16,,88,Alfred Levin,,closed
69180,HOME,17,,96,Kasper Kofoed,,closed
69180,HOME,18,,98,Victor Hansen,,closed
69180,AWAY,0,,10,Otto Ray Hernandez,,closed
69180,AWAY,1,,14,Kasper Nørregaard,,closed
69180,AWAY,2,,16,Sophus Ørnskov,,closed
69180,AWAY,3,,18,Kristoffer Fält,,closed
69180,AWAY,4,,19,Christian Niekrenz,,closed
69180,AWAY,5,,20,Tobias Gade Langsted,,closed
69180,AWAY,6,,23,Nicky Hindberg Clemmensen,,closed
69180,AWAY,7,,24,Christian Høj,,closed
69180,AWAY,8,,25,Sylvester Hesselager Malm,,closed
69180,AWAY,9,,34,Mads Hansen,,closed
69180,AWAY,10,,48,Nicklas Møller,,closed
69180,AWAY,11,,77,Andreas Walther,,closed
69180,AWAY,12,,88,Rasmus Ravn,,closed
69180,AWAY,13,,91,Lucas Sødergaard,,closed
69180,AWAY,14,,97,Daniel Hedegaard,,closed
69180,AWAY,15,,98,Jonas Bjerring Scherfig,,closed
69460,HOME,0,,6,Jonas Emil Kristensen,,closed
69460,HOME,1,,8,Vinoth Sivapalan,,closed
69460,HOME,2,,9,Victor Overholt,,closed
69460,HOME,3,,14,Uffe Lykke Kjær Simonsen,,closed
69460,HOME,4,,15,Nicklas Hedemand,,closed
69460,HOME,5,,16,Andreas Krogh Bendixen,,closed
69460,HOME,6,,17,Mathias Brandt Vand,,closed
69460,HOME,7,,18,Jacob Jensen Christensen,,closed
69460,HOME,8,,25,Aske Tornvig,,closed
69460,HOME,9,,28,Emil Brouer Enevoldsen,,closed
69460,HOME,10,,30,Patrik Melis,,closed
69460,HOME,11,,31,Christoffer Ray Klindtworth,,closed
69460,HOME,12,,38,Mathias Thode Ostenfeld,,closed
69460,HOME,13,,62,Gustav Johannes Chatterton,,closed
69460,HOME,14,,66,Anton Bendsen,,closed
69460,HOME,15,,72,Peter Brandt Vand,,closed
69460,HOME,16,,77,Simon Lysdahl Sørensen,,closed
69460,HOME,17,,88,Vitus Kuskegaard,,closed
69460,AWAY,0,,1,Mike Grunnet Bing,,closed
69460,AWAY,1,,8,Nicklas Christoffersen,,closed
69460,AWAY,2,,10,Frederik Bøcker Jensen,,closed
69460,AWAY,3,,12,Esben Nedergaard Kruhøffer,,closed
69460,AWAY,4,,15,Jannick Christoffersen,,closed
69460,AWAY,5,,21,Pauls Skuja,,closed
69460,AWAY,6,,24,Frederik Røhl-Grønbech,,closed
69460,AWAY,7,,31,Rasmus Rasmussen,,closed
69460,AWAY,8,,73,Andrej Nociar,,closed
69460,AWAY,9,,94,Martin Kristoffersen,,closed
69460,AWAY,10,,97,Casper Beck Nielsen,,closed
69460,AWAY,11,,100,Jens Rasmussen,,closed
69182,HOME,0,,1,Rasmus Børger Petersen,,closed
69182,HOME,1,,3,Charlie Petersen,,closed
69182,HOME,2,,5,Bertram Vinther,,closed
69182,HOME,3,,9,Frederik Mads Pil,,closed
69182,HOME,4,,14,Josef Adnan,,closed
69182,HOME,5,,22,Christian Holmsteen,,closed
69182,HOME,6,,27,Villads Bech Crawfurd,,closed
69182,HOME,7,,31,Kasper Abildgaard,,closed
69182,HOME,8,,42,Magnus Bidstrup-Mynster,,closed
69182,HOME,9,,50,Mikkel Riis,,closed
69182,HOME,10,,63,Kalle Tamminen,,closed
69182,HOME,11,,77,Victor Holmsteen,,closed
69182,HOME,12,,88,Bertram Carlsen,,closed
