KampNr,Kamp,Dato,KampID,Sæson,Stadie,Periode,teamid,number,Event,Nummer,Spiller,Tid
40001603,Sunds Seahawks - Aab,44885,35973,20222023,Grundspil,3,29502,1,Goal,71,Mads Lindbjerg Jespersen,2912
40001603,Sunds Seahawks - Aab,44885,35973,20222023,Grundspil,3,29502,0,Assist,17,Johan Selleby,2973
40001603,Sunds Seahawks - Aab,44885,35973,20222023,Grundspil,3,29502,1,Goal,93,Søren Olesen,2973
40001603,Sunds Seahawks - Aab,44885,35973,20222023,Grundspil,3,29502,0,Assist,25,Jonas Højmark,3049
40001603,Sunds Seahawks - Aab,44885,35973,20222023,Grundspil,3,29502,1,Goal,97,Morten Handgaard,3049
40001603,Sunds Seahawks - Aab,44885,35973,20222023,Grundspil,3,29501,0,Time-Out,,,3427
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,1,29502,1,Goal,23,Kristian Gadegaard,205
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,1,29502,0,Assist,9,Simon Lauridsen,205
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,1,29503,207,Penalty,31,Christoffer Ray Klindtworth,546
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,1,29502,1,Goal,77,Mikkel Skov Nielsen,725
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,1,29502,0,Assist,97,Morten Handgaard,725
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,1,29503,0,Assist,31,Christoffer Ray Klindtworth,958
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,1,29503,1,Goal,55,Oskar Bendsen,958
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,2,29503,1,Goal,8,Vinoth Sivapalan,1213
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,2,29502,1,Goal,37,Frederik Kjelgaard,2259
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,2,29502,0,Assist,7,Simon Møller,2259
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,2,29502,1,Goal,25,Jonas Højmark,2300
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,2,29503,0,Assist,90,Jonas Palner Jensen,2387
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29503,1,Goal,6,Jonas Emil Kristensen,2480
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29503,0,Assist,6,Jonas Emil Kristensen,2599
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29503,1,Goal,90,Jonas Palner Jensen,2599
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29502,1,Goal,77,Mikkel Skov Nielsen,2745
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29502,0,Assist,97,Morten Handgaard,2745
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29503,302,Penalty,90,Jonas Palner Jensen,2823
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29502,1,Goal,77,Mikkel Skov Nielsen,2831
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29502,0,Assist,97,Morten Handgaard,2831
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29502,0,Assist,97,Morten Handgaard,2847
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29502,1,Goal,25,Jonas Højmark,2847
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29502,1,Goal,24,Mikkel Falsig,2872
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29502,0,Assist,72,Daniel Ravn,2872
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29502,1,Goal,7,Simon Møller,2989
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29502,0,Assist,70,Viktor Nielsen,2989
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29503,0,Time-Out,,,2989
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29502,1,Goal,7,Simon Møller,3188
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29502,0,Assist,72,Daniel Ravn,3188
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29502,1,Goal,5,Kristoffer Handgaard,3353
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29502,0,Assist,77,Mikkel Skov Nielsen,3353
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29502,1,Goal,9,Simon Lauridsen,3359
40001606,Sunds Seahawks - ÅFK,44891,35976,20222023,Grundspil,3,29503,207,Penalty,18,Jacob Jensen Christensen,3417
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,1,29505,1,Goal,9,Frederik Tronderup Nielsen,22
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,1,29505,0,Assist,98,Rasmus Larsen,22
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,1,29505,1,Goal,14,Anton Madsen,30
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,1,29505,0,Assist,9,Frederik Tronderup Nielsen,457
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,1,29505,1,Goal,98,Rasmus Larsen,457
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,1,29506,-1,Own Goal,,,519
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,1,29505,1,Goal,23,Dennis torp,656
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,1,29505,0,Assist,71,Magnus Nyeng Jensen,656
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,1,29505,1,Goal,10,Emil Kajgaard,679
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,1,29505,0,Assist,9,Frederik Tronderup Nielsen,679
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,1,29505,1,Goal,14,Anton Madsen,692
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,1,29505,0,Assist,4,Viktor Gade,692
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,1,29505,0,Assist,10,Emil Kajgaard,798
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,1,29505,1,Goal,22,Simon Erlandsen,798
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,1,29505,0,Assist,14,Anton Madsen,948
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,1,29505,1,Goal,88,Mads Larsen,948
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,1,29505,0,Assist,9,Frederik Tronderup Nielsen,1010
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,1,29505,1,Goal,98,Rasmus Larsen,1010
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,2,29505,0,Assist,23,Dennis torp,1603
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,2,29505,1,Goal,92,Nicolai Flyvholm Pedersen,1603
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,2,29506,213,Penalty,11,Nicolai Højen Bertelsen,1694
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,2,29505,1,Goal,10,Emil Kajgaard,1723
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,2,29505,0,Assist,92,Nicolai Flyvholm Pedersen,1723
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,2,29506,201,Penalty,10,Johan Uppström,1923
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,2,29505,1,Goal,60,Rasmus Overgaard,2064
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,2,29505,0,Assist,10,Emil Kajgaard,2147
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,2,29505,1,Goal,92,Nicolai Flyvholm Pedersen,2147
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,3,29505,1,Goal,14,Anton Madsen,3021
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,3,29505,0,Assist,7,Søren Bjerregaard,3021
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,3,29505,0,Assist,10,Emil Kajgaard,3042
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,3,29505,1,Goal,23,Dennis torp,3042
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,3,29505,1,Goal,81,Kasper Jensen,3292
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,3,29505,0,Assist,98,Rasmus Larsen,3292
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,3,29506,0,Time-Out,,,3292
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,3,29505,0,Assist,60,Rasmus Overgaard,3314
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,3,29505,1,Goal,7,Søren Bjerregaard,3314
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,3,29505,0,Assist,14,Anton Madsen,3588
40001608,Blackhawks - BFC Vendsyssel,44891,35978,20222023,Grundspil,3,29505,1,Goal,7,Søren Bjerregaard,3588
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,1,29505,0,Assist,22,Simon Erlandsen,86
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,1,29505,1,Goal,71,Magnus Nyeng Jensen,86
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,1,29503,1,Goal,28,Emil Brouer Enevoldsen,103
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,1,29503,0,Assist,18,Jacob Jensen Christensen,103
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,1,29505,0,Assist,10,Emil Kajgaard,152
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,1,29505,1,Goal,6,Kasper Kajgaard,152
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,1,29505,207,Penalty,25,Jesper Schmidt,525
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,1,29505,1,Goal,10,Emil Kajgaard,615
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,1,29505,0,Assist,98,Rasmus Larsen,615
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,1,29505,0,Assist,6,Kasper Kajgaard,754
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,1,29505,1,Goal,15,Niklas Juul Jensen,754
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,1,29505,0,Assist,14,Anton Madsen,833
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,1,29505,1,Goal,95,Frederik Lentz,833
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,2,29505,0,Assist,25,Jesper Schmidt,1255
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,2,29505,1,Goal,6,Kasper Kajgaard,1255
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,2,29505,1,Goal,10,Emil Kajgaard,1309
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,2,29505,1,Goal,10,Emil Kajgaard,1583
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,2,29505,0,Assist,60,Rasmus Overgaard,1583
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,2,29505,0,Assist,98,Rasmus Larsen,1770
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,2,29505,1,Goal,71,Magnus Nyeng Jensen,1770
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,2,29503,302,Penalty,6,Jonas Emil Kristensen,1828
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,2,29505,207,Penalty,27,Rasmus Bengtsson,1828
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,2,29505,1,Goal,6,Kasper Kajgaard,1903
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,2,29505,0,Assist,92,Nicolai Flyvholm Pedersen,1903
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,2,29505,1,Goal,14,Anton Madsen,2373
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,3,29505,1,Goal,6,Kasper Kajgaard,2732
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,3,29505,0,Assist,15,Niklas Juul Jensen,2732
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,3,29505,0,Assist,10,Emil Kajgaard,2739
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,3,29505,1,Goal,98,Rasmus Larsen,2739
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,3,29505,1,Goal,3,Emil Winther Pedersen,2751
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,3,29505,0,Assist,71,Magnus Nyeng Jensen,2751
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,3,29503,220,Penalty,15,Nicklas Hedemand,2906
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,3,29505,0,Assist,6,Kasper Kajgaard,2980
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,3,29505,1,Goal,92,Nicolai Flyvholm Pedersen,2980
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,3,29505,207,Penalty,15,Niklas Juul Jensen,3088
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,3,29505,1,Goal,10,Emil Kajgaard,3143
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,3,29505,0,Assist,98,Rasmus Larsen,3143
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,3,29505,0,Assist,3,Emil Winther Pedersen,3253
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,3,29505,1,Goal,71,Magnus Nyeng Jensen,3253
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,3,29505,0,Assist,25,Jesper Schmidt,3321
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,3,29505,1,Goal,92,Nicolai Flyvholm Pedersen,3321
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,3,29505,1,Goal,25,Jesper Schmidt,3464
40001610,ÅFK - Blackhawks,44898,35980,20222023,Grundspil,3,29505,0,Assist,15,Niklas Juul Jensen,3464
40001619,ÅFK - BFC Vendsyssel,44912,35989,20222023,Grundspil,1,29503,1,Goal,28,Emil Brouer Enevoldsen,227
40001619,ÅFK - BFC Vendsyssel,44912,35989,20222023,Grundspil,1,29503,0,Assist,9,Victor Overholt,227
40001619,ÅFK - BFC Vendsyssel,44912,35989,20222023,Grundspil,2,29503,-1,Own Goal,,,1460
40001619,ÅFK - BFC Vendsyssel,44912,35989,20222023,Grundspil,2,29503,208,Penalty,9,Victor Overholt,1636
40001619,ÅFK - BFC Vendsyssel,44912,35989,20222023,Grundspil,2,29506,1,Goal,9,Mads Bundgaard Poulsen,1726
40001619,ÅFK - BFC Vendsyssel,44912,35989,20222023,Grundspil,2,29506,0,Assist,3,Gustav Hviid,1726
40001619,ÅFK - BFC Vendsyssel,44912,35989,20222023,Grundspil,2,29503,201,Penalty,31,Christoffer Ray Klindtworth,1815
40001619,ÅFK - BFC Vendsyssel,44912,35989,20222023,Grundspil,2,29503,1,Goal,28,Emil Brouer Enevoldsen,2020
40001619,ÅFK - BFC Vendsyssel,44912,35989,20222023,Grundspil,2,29503,0,Assist,18,Jacob Jensen Christensen,2020
40001619,ÅFK - BFC Vendsyssel,44912,35989,20222023,Grundspil,2,29506,0,Assist,27,Nicklaes André,2070
40001619,ÅFK - BFC Vendsyssel,44912,35989,20222023,Grundspil,2,29506,1,Goal,4,Jonas Sønderby,2070
40001619,ÅFK - BFC Vendsyssel,44912,35989,20222023,Grundspil,3,29506,207,Penalty,29,Oliver Frost,2516
40001619,ÅFK - BFC Vendsyssel,44912,35989,20222023,Grundspil,3,29503,1,Goal,28,Emil Brouer Enevoldsen,3132
40001619,ÅFK - BFC Vendsyssel,44912,35989,20222023,Grundspil,3,29503,0,Assist,9,Victor Overholt,3132
40001619,ÅFK - BFC Vendsyssel,44912,35989,20222023,Grundspil,3,29506,0,Assist,27,Nicklaes André,3357
40001619,ÅFK - BFC Vendsyssel,44912,35989,20222023,Grundspil,3,29506,1,Goal,65,Thais Olesen Sørensen,3357
40001619,ÅFK - BFC Vendsyssel,44912,35989,20222023,Grundspil,3,29506,1,Goal,9,Mads Bundgaard Poulsen,3365
40001619,ÅFK - BFC Vendsyssel,44912,35989,20222023,Grundspil,3,29506,0,Assist,11,Nicolai Højen Bertelsen,3365
40001619,ÅFK - BFC Vendsyssel,44912,35989,20222023,Grundspil,3,29503,0,Time-Out,,,3485
40001619,ÅFK - BFC Vendsyssel,44912,35989,20222023,Grundspil,3,29503,205,Penalty,18,Jacob Jensen Christensen,3581
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,1,29505,212,Penalty,17,Anders Tengnagel,128
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,1,29507,0,Assist,90,Nicolai Børner,475
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,1,29507,1,Goal,11,Zimon Peters,475
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,1,29507,1,Goal,24,Mikkel Benjamin Christensen,795
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,1,29507,0,Assist,44,Nikolaj Brixager,795
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,1,29507,207,Penalty,87,Milan Adam,927
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,1,29505,1,Goal,25,Jesper Schmidt,968
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,1,29505,0,Assist,91,Niklas Andersen,968
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,2,29507,207,Penalty,11,Zimon Peters,1617
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,2,29505,0,Assist,10,Emil Kajgaard,1643
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,2,29505,1,Goal,25,Jesper Schmidt,1643
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,2,29507,0,Assist,5,Elias Suensen,1690
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,2,29507,1,Goal,90,Nicolai Børner,1690
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,2,29507,214,Penalty,98,Mathias Mortensen,1705
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,2,29505,0,Assist,88,Mads Larsen,2214
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,2,29505,1,Goal,4,Viktor Gade,2214
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,2,29505,212,Penalty,95,Frederik Lentz,2276
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,2,29507,0,Assist,36,Mathias de Fries Olderkjær,2374
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,2,29507,1,Goal,98,Mathias Mortensen,2374
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,3,29505,205,Penalty,23,Dennis torp,2646
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,3,29507,220,Penalty,98,Mathias Mortensen,2728
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,3,29505,201,Penalty,10,Emil Kajgaard,2848
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,3,29507,1,Goal,36,Mathias de Fries Olderkjær,2898
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,3,29507,0,Assist,90,Nicolai Børner,2898
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,3,29505,1,Goal,10,Emil Kajgaard,2972
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,3,29505,0,Assist,25,Jesper Schmidt,2972
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,3,29505,0,Assist,23,Dennis torp,3200
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,3,29505,1,Goal,92,Nicolai Flyvholm Pedersen,3200
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,3,29505,1,Goal,10,Emil Kajgaard,3315
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,3,29505,0,Assist,25,Jesper Schmidt,3315
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,3,29507,0,Time-Out,,,3330
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,3,29505,0,Assist,23,Dennis torp,3354
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,3,29505,1,Goal,92,Nicolai Flyvholm Pedersen,3354
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,3,29507,0,Assist,7,Malthe Stuckert,3492
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,3,29507,1,Goal,11,Zimon Peters,3492
40031103,Benløse IF - Blackhawks,44947,65703,20222023,Mellemspil,3,29505,0,Time-Out,,,3492
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,1,29502,0,Assist,15,Andre Van Enckevort,266
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,1,29502,1,Goal,9,Simon Lauridsen,266
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,1,29502,0,Assist,5,Kristoffer Handgaard,535
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,1,29502,1,Goal,77,Mikkel Skov Nielsen,535
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,1,29502,1,Goal,23,Kristian Gadegaard,743
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,1,29502,0,Assist,9,Simon Lauridsen,743
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,1,29502,1,Goal,25,Jonas Højmark,1023
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,1,29502,0,Assist,9,Simon Lauridsen,1023
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,1,29502,207,Penalty,37,Frederik Kjelgaard,1064
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,1,29506,1,Goal,36,Noa Læsø,1137
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,1,29506,0,Assist,11,Nicolai Højen Bertelsen,1137
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,2,29506,208,Penalty,64,Mads Bundgaard Poulsen,1384
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,2,29502,0,Assist,77,Mikkel Skov Nielsen,1467
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,2,29502,1,Goal,97,Morten Handgaard,1467
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,2,29502,201,Penalty,25,Jonas Højmark,1732
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,2,29502,0,Assist,25,Jonas Højmark,1859
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,2,29502,1,Goal,97,Morten Handgaard,1859
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,2,29502,0,Assist,9,Simon Lauridsen,2020
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,2,29502,1,Goal,7,Simon Møller,2020
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,3,29502,1,Goal,74,Jeppe Kjærsgaard,2711
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,3,29502,0,Assist,14,Mathias Lauridsen,2711
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,3,29506,1,Goal,9,Aleksander Nørgaard,3196
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,3,29506,0,Assist,36,Noa Læsø,3196
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,3,29502,0,Assist,37,Frederik Kjelgaard,3280
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,3,29502,1,Goal,23,Kristian Gadegaard,3280
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,3,29502,0,Assist,5,Kristoffer Handgaard,3508
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,3,29502,1,Goal,77,Mikkel Skov Nielsen,3508
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,3,29502,0,Assist,23,Kristian Gadegaard,3583
40031104,BFC Vendsyssel - Sunds Seahawks,44948,65704,20222023,Mellemspil,3,29502,1,Goal,7,Simon Møller,3583
