Dato,KampID,Sæson,Spiller,Nummer,H/U
2022-10-08,35961,20222023,Peter Brandt Vand,72,H
2022-10-08,35961,20222023,Simon Lysdahl Sørensen,77,H
2022-10-08,35961,20222023,Vitus Kuskegaard,88,H
2022-10-08,35961,20222023,Jonas Palner Jensen,90,H
2022-10-08,35961,20222023,Mathias Holm Mikkelsen,1,U
2022-10-08,35961,20222023,Kristoffer Handgaard,5,U
2022-10-08,35961,20222023,Theis Hedegaard Lauridsen,6,U
2022-10-08,35961,20222023,Simon Lauridsen,9,U
2022-10-08,35961,20222023,Mathias Lauridsen,14,U
2022-10-08,35961,20222023,Andre Van Enckevort,15,U
2022-10-08,35961,20222023,Johan Selleby,17,U
2022-10-08,35961,20222023,Kristian Gadegaard,23,U
2022-10-08,35961,20222023,Mikkel Falsig,24,U
2022-10-08,35961,20222023,Nicholas Holm Mikkelsen,27,U
2022-10-08,35961,20222023,Frederik Kjelgaard,37,U
2022-10-08,35961,20222023,Viktor Nielsen,70,U
2022-10-08,35961,20222023,Mads Lindbjerg Jespersen,71,U
2022-10-08,35961,20222023,Daniel Ravn,72,U
2022-10-08,35961,20222023,Mikkel Skov Nielsen,77,U
2022-10-08,35961,20222023,Jeppe Kjærsgaard,87,U
2022-10-08,35961,20222023,Magnus Kristensen,88,U
2022-10-08,35961,20222023,Søren Olesen,93,U
2022-10-08,35961,20222023,Morten Handgaard,97,U
2022-10-09,35317,20222023,Jakob Ohlsson,2,H
2022-10-09,35317,20222023,Jon Precht-Sparre,3,H
2022-10-09,35317,20222023,Patrick Falkenberg Møller,8,H
2022-10-09,35317,20222023,Mads Kristensen,10,H
2022-10-09,35317,20222023,Jacob Hansen,15,H
2022-10-09,35317,20222023,Rasmus Bømervang,16,H
2022-10-09,35317,20222023,Jannik L. Dalkvist,17,H
2022-10-09,35317,20222023,Oliver Ruud,19,H
2022-10-09,35317,20222023,Jonas Hvid Nielsen,24,H
2022-10-09,35317,20222023,Victor Toftebjerg,28,H
2022-10-09,35317,20222023,Mathias S. Madsen,31,H
2022-10-09,35317,20222023,August Lunddahl Mathiassen,53,H
2022-10-09,35317,20222023,Andreas Kleczewski,77,H
2022-10-09,35317,20222023,Jacob Stenkilde,79,H
2022-10-09,35317,20222023,Otto Kjeld Bjørklund Jørgensen,81,H
2022-10-09,35317,20222023,Oliver Madsen,87,H
2022-10-09,35317,20222023,Rasmus Schjerlund Nielsen,89,H
2022-10-09,35317,20222023,Jannick Strikert,7,U
2022-10-09,35317,20222023,Nikolaj Parbo,10,U
2022-10-09,35317,20222023,Michael Møller,13,U
2022-10-09,35317,20222023,Magnus Bonne Lindevall,24,U
2022-10-09,35317,20222023,Ole Tougaard,28,U
2022-10-09,35317,20222023,Thomas Hvims,29,U
2022-10-09,35317,20222023,Philippe Nielsen,44,U
2022-10-09,35317,20222023,Kristian Kirk,49,U
2022-10-09,35317,20222023,Mads Voldum,55,U
2022-10-09,35317,20222023,Kim Thobiassen,59,U
2022-10-09,35317,20222023,Niklas Petzke,64,U
2022-10-09,35317,20222023,Jeppe Trier,66,U
2022-10-09,35317,20222023,Johan Hagne,70,U
2022-10-09,35317,20222023,Ondrej Ceska,71,U
2022-10-09,35317,20222023,Jesper Schow,81,U
2022-10-09,35316,20222023,Malthe Kjær,4,H
2022-10-09,35316,20222023,Elias Suensen,5,H
2022-10-09,35316,20222023,Rasmus Rask Kjær Poulsen,6,H
2022-10-09,35316,20222023,Noah Vilsted,8,H
2022-10-09,35316,20222023,Zimon Peters,11,H
2022-10-09,35316,20222023,Mikkel Benjamin Christensen,24,H
2022-10-09,35316,20222023,Jonas Gylling,32,H
2022-10-09,35316,20222023,Mathias De Fries Olderkjær,36,H
2022-10-09,35316,20222023,Mathias Vestergaard,40,H
2022-10-09,35316,20222023,Philip Monin-Vangaa,41,H
2022-10-09,35316,20222023,Nikolaj Brixager,44,H
2022-10-09,35316,20222023,David Mathiasen,55,H
2022-10-09,35316,20222023,Jonas Mønsted,66,H
2022-10-09,35316,20222023,Malthe Winther,68,H
2022-10-09,35316,20222023,Nicholas Maccabe,74,H
2022-10-09,35316,20222023,Mark Bertram,75,H
2022-10-09,35316,20222023,Milan Adam,87,H
2022-10-09,35316,20222023,Nicolai Børner,90,H
2022-10-09,35316,20222023,Mathias Mortensen,98,H
2022-10-09,35316,20222023,Rasmus Børger Petersen,1,U
2022-10-09,35316,20222023,Charlie Petersen,3,U
2022-10-09,35316,20222023,Tobias Børger Petersen,4,U
2022-10-09,35316,20222023,Bertram Valiant Vinther,5,U
2022-10-09,35316,20222023,Jon Beck Poulsen,7,U
2022-10-09,35316,20222023,Frederik Mads Pil,9,U
2022-10-09,35316,20222023,Josef Adnan,14,U
2022-10-09,35316,20222023,Jonathan Stausholm Carlsen,17,U
2022-10-09,35316,20222023,Noel Donde,20,U
2022-10-09,35316,20222023,Christian Holmsteen,22,U
2022-10-09,35316,20222023,Tobias Alexander Jensen,23,U
2022-10-09,35316,20222023,Villads Bech Crawfurd,27,U
2022-10-09,35316,20222023,Kasper Abildgaard,31,U
2022-10-09,35316,20222023,Mikkel Riis,50,U
2022-10-09,35316,20222023,Kalle Tamminen,63,U
2022-10-09,35316,20222023,Elias Ford Holmberg,69,U
2022-10-09,35316,20222023,Victor Holmsteen,77,U
2022-10-09,35316,20222023,Bertram Carlsen,88,U
2022-10-09,35316,20222023,Rasmus Engelhardt Frie,97,U
2022-10-11,35320,20222023,Nikolaj Parbo,10,H
2022-10-11,35320,20222023,Michael Møller,13,H
2022-10-11,35320,20222023,Frederik Trier Møller,26,H
2022-10-11,35320,20222023,Ole Tougaard,28,H
2022-10-11,35320,20222023,Thomas Hvims,29,H
2022-10-11,35320,20222023,Philippe Nielsen,44,H
2022-10-11,35320,20222023,Kristian Kirk,49,H
2022-10-11,35320,20222023,Kim Thobiassen,59,H
2022-10-11,35320,20222023,Jeppe Trier,66,H
2022-10-11,35320,20222023,Johan Hagne,70,H
2022-10-11,35320,20222023,Ondrej Ceska,71,H
2022-10-11,35320,20222023,Jesper Bjørneboe,72,H
2022-10-11,35320,20222023,Jesper Schow,81,H
2022-10-11,35320,20222023,Mike Trolle Lind,1,U
2022-10-11,35320,20222023,Lucas Madsen,4,U
2022-10-11,35320,20222023,Simon Damsø,5,U
2022-10-11,35320,20222023,Mathias Simon Thorsen,6,U
2022-10-11,35320,20222023,Rasmus Madsen,7,U
2022-10-11,35320,20222023,Mikkel Daae,9,U
2022-10-11,35320,20222023,Andre Stich,10,U
2022-10-11,35320,20222023,Marcus Texius Lysdal,11,U
2022-10-11,35320,20222023,Kean Gissing,13,U
2022-10-11,35320,20222023,Nicholas Filthuth,14,U
2022-10-11,35320,20222023,Anders Grønborg,19,U
2022-10-11,35320,20222023,Casper Lindhardt Christensen,21,U
2022-10-11,35320,20222023,Jonas Nordheim,45,U
2022-10-11,35320,20222023,Christian Sørensen,47,U
2022-10-11,35320,20222023,Magnus Bonavent Rasmussen,55,U
2022-10-11,35320,20222023,Casper Breitenbach,86,U
2022-10-11,35320,20222023,Kenneth Danielsen,89,U
2022-10-11,35320,20222023,Malthe Daae Christensen,90,U
2022-10-11,35320,20222023,Frederik Kobberup,92,U
2022-10-11,35320,20222023,Simon Kristensen,99,U
2022-10-12,35319,20222023,Malthe Kjær,4,H
2022-10-12,35319,20222023,Elias Suensen,5,H
2022-10-12,35319,20222023,Rasmus Rask Kjær Poulsen,6,H
2022-10-12,35319,20222023,Jeppe Huscher Andersen,10,H
2022-10-12,35319,20222023,Zimon Peters,11,H
2022-10-12,35319,20222023,Mikkel Benjamin Christensen,24,H
2022-10-12,35319,20222023,Jonas Gylling,32,H
2022-10-12,35319,20222023,Mathias Vestergaard,40,H
2022-10-12,35319,20222023,Philip Monin-Vangaa,41,H
2022-10-12,35319,20222023,Nikolaj Brixager,44,H
2022-10-12,35319,20222023,David Mathiasen,55,H
2022-10-12,35319,20222023,Jonas Mønsted,66,H
2022-10-12,35319,20222023,Malthe Winther,68,H
2022-10-12,35319,20222023,Nicholas Maccabe,74,H
2022-10-12,35319,20222023,Mark Bertram,75,H
2022-10-12,35319,20222023,Milan Adam,87,H
2022-10-12,35319,20222023,Nicolai Børner,90,H
2022-10-12,35319,20222023,Noah Vilsted,90,H
2022-10-12,35319,20222023,Mathias Mortensen,98,H
2022-10-12,35319,20222023,Simon Lehnert,2,U
2022-10-12,35319,20222023,Otto Ray Hernandez,10,U
2022-10-12,35319,20222023,Kasper Nørregaard,14,U
2022-10-12,35319,20222023,Sophus Ørnskov,16,U
2022-10-12,35319,20222023,Kristoffer Fält,18,U
2022-10-12,35319,20222023,Christian Niekrenz,19,U
2022-10-12,35319,20222023,Tobias Gade Langsted,20,U
2022-10-12,35319,20222023,Nicky Hindberg Clemmensen,23,U
2022-10-12,35319,20222023,Christian Høj,24,U
2022-10-12,35319,20222023,Sylvester Hesselager Malm,25,U
2022-10-12,35319,20222023,Mads Hansen,27,U
2022-10-12,35319,20222023,Nicklas Møller,48,U
2022-10-12,35319,20222023,Daniel Mac Cabe,67,U
2022-10-12,35319,20222023,Rasmus Ravn,88,U
2022-10-12,35319,20222023,Lucas Sødergaard,91,U
2022-10-12,35319,20222023,Daniel Hedegaard,97,U
2022-10-12,35319,20222023,Jonas Bjerring Scherfig,98,U
2022-10-12,35966,20222023,Mads Sanderhoff,7,H
2022-10-12,35966,20222023,Frederik Sanderhoff,14,H
2022-10-12,35966,20222023,Mathias Olesen,15,H
2022-10-12,35966,20222023,Jonas Sønderby,19,H
2022-10-12,35966,20222023,Oliver Bager,22,H
2022-10-12,35966,20222023,Aleksander Nørgaard,27,H
2022-10-12,35966,20222023,Malte Borup,31,H
2022-10-12,35966,20222023,Malte Borup,31,H
2022-10-12,35966,20222023,Noa Læsø,36,H
2022-10-12,35966,20222023,Nicklaes André,44,H
2022-10-12,35966,20222023,Gustav Kibsdal,56,H
2022-10-12,35966,20222023,Kevin Linnerup,63,H
2022-10-12,35966,20222023,Mads Bundgaard Poulsen,64,H
2022-10-12,35966,20222023,Mads Bundgaard Poulsen,64,H
2022-10-12,35966,20222023,Malthe Saaby Hjelm,71,H
2022-10-12,35966,20222023,Oliver Frost,75,H
2022-10-12,35966,20222023,Oliver Laurits Bisgaard Vestermann,77,H
2022-10-12,35966,20222023,Rasmus Høegh Mortensen,88,H
2022-10-12,35966,20222023,Gustav Hviid,89,H
2022-10-12,35966,20222023,Thais Olesen Sørensen,92,H
2022-10-12,35966,20222023,Mike Grunnet Bing,1,U
2022-10-12,35966,20222023,Nicklas Dahl,6,U
2022-10-12,35966,20222023,Nicklas Christoffersen,8,U
2022-10-12,35966,20222023,Frederik Bøcker Jensen,10,U
2022-10-12,35966,20222023,Jesper Pedersen,13,U
2022-10-12,35966,20222023,Jannick Christoffersen,15,U
2022-10-12,35966,20222023,Jesper Lykke,21,U
2022-10-12,35966,20222023,Michael Lykke,22,U
2022-10-12,35966,20222023,Rasmus Rasmussen,31,U
2022-10-12,35966,20222023,Mikkel Hessellund,56,U
2022-10-12,35966,20222023,Martin Kristoffersen,94,U
2022-10-12,35966,20222023,Casper Beck Nielsen,97,U
2022-10-12,35321,20222023,Jakob Ohlsson,2,H
2022-10-12,35321,20222023,Jon Precht-Sparre,3,H
2022-10-12,35321,20222023,Patrick Falkenberg Møller,8,H
2022-10-12,35321,20222023,Mads Kristensen,10,H
2022-10-12,35321,20222023,Jacob Hansen,15,H
2022-10-12,35321,20222023,Rasmus Bømervang,16,H
2022-10-12,35321,20222023,Jannik L. Dalkvist,17,H
2022-10-12,35321,20222023,Jonas Hvid Nielsen,24,H
2022-10-12,35321,20222023,Victor Toftebjerg,28,H
2022-10-12,35321,20222023,Mathias S. Madsen,31,H
2022-10-12,35321,20222023,August Lunddahl Mathiassen,53,H
2022-10-12,35321,20222023,Andreas Kleczewski,77,H
2022-10-12,35321,20222023,Jacob Stenkilde,79,H
2022-10-12,35321,20222023,Otto Kjeld Bjørklund Jørgensen,81,H
2022-10-12,35321,20222023,Oliver Madsen,87,H
2022-10-12,35321,20222023,Magnus Møller,88,H
2022-10-12,35321,20222023,Rasmus Schjerlund Nielsen,89,H
2022-10-12,35321,20222023,Andreas Nielsen Kielsen,1,U
2022-10-12,35321,20222023,Søren Jønsson,2,U
2022-10-12,35321,20222023,Anders Hans Sørensen,7,U
2022-10-12,35321,20222023,Gustav Damgaard Larsen,8,U
2022-10-12,35321,20222023,Jakub Lyskawa,10,U
2022-10-12,35321,20222023,Kristers Kuznecovs,11,U
2022-10-12,35321,20222023,Viktor Heinrichas,13,U
2022-10-12,35321,20222023,Valdemar Jarløv,17,U
2022-10-12,35321,20222023,William Palmqvist,19,U
2022-10-12,35321,20222023,Nicolai Dahl Christiansen,25,U
2022-10-12,35321,20222023,Alexander Tritsaris,27,U
2022-10-12,35321,20222023,Sophus Gormsen,30,U
2022-10-12,35321,20222023,Christian Espensen,48,U
2022-10-12,35321,20222023,Emils Ziverts,71,U
2022-10-12,35321,20222023,Nikolaj Hommel,87,U
2022-10-12,35321,20222023,Kasper Kofoed,96,U
2022-10-15,35969,20222023,Vinoth Sivapalan,8,H
2022-10-15,35969,20222023,Victor Overholt,9,H
2022-10-15,35969,20222023,Nicklas Hedemand,15,H
2022-10-15,35969,20222023,Jacob Jensen Christensen,18,H
2022-10-15,35969,20222023,Emil Brouer Enevoldsen,28,H
2022-10-15,35969,20222023,Patrik Melis,30,H
2022-10-15,35969,20222023,Andreas Krogh Bendixen,33,H
2022-10-15,35969,20222023,Andreas Krogh Bendixen,33,H
2022-10-15,35969,20222023,Andreas Krogh Bendixen,33,H
2022-10-15,35969,20222023,Jeppe Viberg,61,H
2022-10-15,35969,20222023,Gustav Johannes Chatterton,62,H
2022-10-15,35969,20222023,Anton Bendsen,66,H
2022-10-15,35969,20222023,Peter Brandt Vand,72,H
2022-10-15,35969,20222023,Simon Lysdahl Sørensen,77,H
2022-10-15,35969,20222023,Vitus Kuskegaard,88,H
2022-10-15,35969,20222023,Jonas Palner Jensen,90,H
2022-10-15,35969,20222023,Mike Grunnet Bing,1,U
2022-10-15,35969,20222023,Patrick Kristensen,4,U
2022-10-15,35969,20222023,Niklas Dahl,6,U
2022-10-15,35969,20222023,Frederik Bøcker Jensen,10,U
2022-10-15,35969,20222023,Jannick Christoffersen,15,U
2022-10-15,35969,20222023,Adam Lin Dan Son,18,U
2022-10-15,35969,20222023,Nicolas Kristensen,21,U
2022-10-15,35969,20222023,Michael Lykke,22,U
2022-10-15,35969,20222023,Rasmus Rasmussen,31,U
2022-10-15,35969,20222023,Jesper Lykke,45,U
2022-10-15,35969,20222023,Mikkel Hessellund,56,U
2022-10-15,35969,20222023,Andrej Nociar,73,U
2022-10-15,35969,20222023,Casper Beck Nielsen,97,U
2022-10-15,35323,20222023,Malthe Kjær,4,H
2022-10-15,35323,20222023,Elias Suensen,5,H
2022-10-15,35323,20222023,Rasmus Rask Kjær Poulsen,6,H
2022-10-15,35323,20222023,Noah Vilsted,8,H
2022-10-15,35323,20222023,Jeppe Huscher Andersen,10,H
2022-10-15,35323,20222023,Zimon Peters,11,H
2022-10-15,35323,20222023,Mikkel Benjamin Christensen,24,H
2022-10-15,35323,20222023,Jonas Gylling,32,H
2022-10-15,35323,20222023,Mathias Vestergaard,40,H
2022-10-15,35323,20222023,Philip Monin-Vangaa,41,H
2022-10-15,35323,20222023,Nikolaj Brixager,44,H
2022-10-15,35323,20222023,David Mathiasen,55,H
2022-10-15,35323,20222023,Jonas Mønsted,66,H
2022-10-15,35323,20222023,Malthe Winther,68,H
2022-10-15,35323,20222023,Nicholas Maccabe,74,H
2022-10-15,35323,20222023,Mark Bertram,75,H
2022-10-15,35323,20222023,Milan Adam,87,H
2022-10-15,35323,20222023,Nicolai Børner,90,H
2022-10-15,35323,20222023,Mathias Mortensen,98,H
2022-10-15,35323,20222023,Andreas Nielsen Kielsen,1,U
2022-10-15,35323,20222023,Søren Jønsson,2,U
2022-10-15,35323,20222023,Gustav Damgaard Larsen,8,U
2022-10-15,35323,20222023,Frederik Usterud,9,U
2022-10-15,35323,20222023,Jakub Lyskawa,10,U
2022-10-15,35323,20222023,Kristers Kuznecovs,11,U
2022-10-15,35323,20222023,Viktor Heinrichas,13,U
2022-10-15,35323,20222023,Valdemar Jarløv,17,U
2022-10-15,35323,20222023,Julius Kjærgaard,18,U
2022-10-15,35323,20222023,William Palmqvist,19,U
2022-10-15,35323,20222023,Morten Ketelsen,25,U
2022-10-15,35323,20222023,Alexander Tritsaris,27,U
2022-10-15,35323,20222023,Sophus Gormsen,30,U
2022-10-15,35323,20222023,Christian Espensen,48,U
2022-10-15,35323,20222023,Emils Ziverts,71,U
2022-10-15,35323,20222023,Kasper Kofoed,96,U
2022-10-15,35967,20222023,Mathias Saaby Hjelm,1,H
2022-10-15,35967,20222023,Viktor Gade,4,H
2022-10-15,35967,20222023,Nikolaj Fischer Hørby Jensen,5,H
2022-10-15,35967,20222023,Søren Bjerregaard,7,H
2022-10-15,35967,20222023,Frederik Tronderup Nielsen,9,H
2022-10-15,35967,20222023,Emil Kajgaard,10,H
2022-10-15,35967,20222023,Niklas Juul Jensen,15,H
2022-10-15,35967,20222023,Anders Tengnagel,17,H
2022-10-15,35967,20222023,Simon Erlandsen,22,H
2022-10-15,35967,20222023,Dennis Torp,23,H
2022-10-15,35967,20222023,Rasmus Bengtsson,27,H
2022-10-15,35967,20222023,Rasmus Overgaard,60,H
2022-10-15,35967,20222023,Mathias Hansen,69,H
2022-10-15,35967,20222023,Magnus Nyeng Jensen,71,H
2022-10-15,35967,20222023,Kasper Jensen,81,H
2022-10-15,35967,20222023,Mads Larsen,88,H
2022-10-15,35967,20222023,Niklas Andersen,91,H
2022-10-15,35967,20222023,Nicolai Flyvholm Pedersen,92,H
2022-10-15,35967,20222023,Frederik Lentz,95,H
2022-10-15,35967,20222023,Rasmus Larsen,98,H
2022-10-15,35967,20222023,Mathias Holm Mikkelsen,1,U
2022-10-15,35967,20222023,Kristoffer Handgaard,5,U
2022-10-15,35967,20222023,Simon Møller,7,U
2022-10-15,35967,20222023,Simon Lauridsen,9,U
2022-10-15,35967,20222023,Mathias Lauridsen,14,U
2022-10-15,35967,20222023,Andre Van Enckevort,15,U
2022-10-15,35967,20222023,Johan Selleby,17,U
2022-10-15,35967,20222023,Kristian Gadegaard,23,U
2022-10-15,35967,20222023,Mikkel Falsig,24,U
2022-10-15,35967,20222023,Jonas Højmark,25,U
2022-10-15,35967,20222023,Nicholas Holm Mikkelsen,27,U
2022-10-15,35967,20222023,Frederik Kjelgaard,37,U
2022-10-15,35967,20222023,Viktor Nielsen,70,U
2022-10-15,35967,20222023,Mads Lindbjerg Jespersen,71,U
2022-10-15,35967,20222023,Daniel Ravn,72,U
2022-10-15,35967,20222023,Mikkel Skov Nielsen,77,U
2022-10-15,35967,20222023,Søren Olesen,93,U
2022-10-15,35967,20222023,Morten Handgaard,97,U
2022-10-16,35324,20222023,Rasmus Børger Petersen,1,H
2022-10-16,35324,20222023,Charlie Petersen,3,H
2022-10-16,35324,20222023,Bertram Valiant Vinther,5,H
2022-10-16,35324,20222023,Jon Beck Poulsen,7,H
2022-10-16,35324,20222023,Frederik Mads Pil,9,H
2022-10-16,35324,20222023,Josef Adnan,14,H
2022-10-16,35324,20222023,Jonathan Stausholm Carlsen,17,H
2022-10-16,35324,20222023,Noel Donde,20,H
2022-10-16,35324,20222023,Christian Holmsteen,22,H
2022-10-16,35324,20222023,Villads Bech Crawfurd,27,H
2022-10-16,35324,20222023,Kasper Abildgaard,31,H
2022-10-16,35324,20222023,Rasmus Lilleballe Poulsen,41,H
2022-10-16,35324,20222023,Magnus Bidstrup-Mynster,42,H
2022-10-16,35324,20222023,Mikkel Riis,50,H
2022-10-16,35324,20222023,Kalle Tamminen,63,H
2022-10-16,35324,20222023,Elias Ford Holmberg,69,H
2022-10-16,35324,20222023,Victor Holmsteen,77,H
2022-10-16,35324,20222023,Bertram Carlsen,88,H
2022-10-16,35324,20222023,Rasmus Engelhardt Frie,97,H
2022-10-16,35324,20222023,Jannick Strikert,7,U
2022-10-16,35324,20222023,Nikolaj Parbo,10,U
2022-10-16,35324,20222023,Michael Møller,13,U
2022-10-16,35324,20222023,Thomas Hviid,14,U
2022-10-16,35324,20222023,Ole Tougaard,28,U
2022-10-16,35324,20222023,Philippe Nielsen,44,U
2022-10-16,35324,20222023,Kristian Kirk,49,U
2022-10-16,35324,20222023,Jeppe Trier,66,U
2022-10-16,35324,20222023,Johan Hagne,70,U
2022-10-16,35324,20222023,Ondrej Ceska,71,U
2022-10-16,35324,20222023,Jesper Schow,81,U
2022-10-16,35324,20222023,Emil Andersson,92,U
2022-10-16,35324,20222023,Mads Voldum,97,U
2022-10-22,35325,20222023,Andreas Nielsen Kielsen,1,H
2022-10-22,35325,20222023,Søren Jønsson,2,H
2022-10-22,35325,20222023,Anders Hans Sørensen,7,H
2022-10-22,35325,20222023,Gustav Damgaard Larsen,8,H
2022-10-22,35325,20222023,Frederik Usterud,9,H
2022-10-22,35325,20222023,Jakub Lyskawa,10,H
2022-10-22,35325,20222023,Kristers Kuznecovs,11,H
2022-10-22,35325,20222023,Viktor Heinrichas,13,H
2022-10-22,35325,20222023,Morten Ketelsen,15,H
2022-10-22,35325,20222023,Valdemar Jarløv,17,H
2022-10-22,35325,20222023,Julius Kjærgaard,18,H
2022-10-22,35325,20222023,William Palmqvist,19,H
2022-10-22,35325,20222023,Alexander Tritsaris,27,H
2022-10-22,35325,20222023,Sophus Gormsen,30,H
2022-10-22,35325,20222023,Christian Espensen,48,H
2022-10-22,35325,20222023,Emils Ziverts,71,H
2022-10-22,35325,20222023,Nikolaj Hommel,87,H
2022-10-22,35325,20222023,Kasper Kofoed,96,H
2022-10-22,35325,20222023,Victor Hansen,98,H
2022-10-22,35325,20222023,Mike Trolle Lind,1,U
2022-10-22,35325,20222023,Mathias Fischer Hoerby Jensen,2,U
2022-10-22,35325,20222023,Lucas Madsen,4,U
2022-10-22,35325,20222023,Simon Damsø,5,U
2022-10-22,35325,20222023,Mathias Simon Thorsen,6,U
2022-10-22,35325,20222023,Rasmus Madsen,7,U
2022-10-22,35325,20222023,Mikkel Daae,9,U
2022-10-22,35325,20222023,Andre Stich,10,U
2022-10-22,35325,20222023,Marcus Texius Lysdal,11,U
2022-10-22,35325,20222023,Jannik Trolle,12,U
2022-10-22,35325,20222023,Nicholas Filthuth,14,U
2022-10-22,35325,20222023,Anders Grønborg,19,U
2022-10-22,35325,20222023,Anders Grønborg,19,U
2022-10-22,35325,20222023,Casper Lindhardt Christensen,21,U
2022-10-22,35325,20222023,Jonas Nordheim,45,U
2022-10-22,35325,20222023,Christian Sørensen,47,U
2022-10-22,35325,20222023,Casper Breitenbach,86,U
2022-10-22,35325,20222023,Kenneth Danielsen,89,U
2022-10-22,35325,20222023,Malthe Daae Christensen,90,U
2022-10-22,35325,20222023,Simon Kristensen,99,U
2022-10-23,35970,20222023,Mathias Holm Mikkelsen,1,H
2022-10-23,35970,20222023,Kristoffer Handgaard,5,H
2022-10-23,35970,20222023,Theis Hedegaard Lauridsen,6,H
2022-10-23,35970,20222023,Simon Møller,7,H
2022-10-23,35970,20222023,Simon Lauridsen,9,H
2022-10-23,35970,20222023,Mathias Lauridsen,14,H
2022-10-23,35970,20222023,Andre Van Enckevort,15,H
2022-10-23,35970,20222023,Johan Selleby,17,H
2022-10-23,35970,20222023,Kristian Gadegaard,23,H
2022-10-23,35970,20222023,Mikkel Falsig,24,H
2022-10-23,35970,20222023,Jonas Højmark,25,H
2022-10-23,35970,20222023,Nicholas Holm Mikkelsen,27,H
2022-10-23,35970,20222023,Frederik Kjelgaard,37,H
2022-10-23,35970,20222023,Daniel Ravn,65,H
2022-10-23,35970,20222023,Viktor Nielsen,70,H
2022-10-23,35970,20222023,Mads Lindbjerg Jespersen,71,H
2022-10-23,35970,20222023,Jeppe Kjærsgaard,74,H
2022-10-23,35970,20222023,Mikkel Skov Nielsen,77,H
2022-10-23,35970,20222023,Søren Olesen,93,H
2022-10-23,35970,20222023,Morten Handgaard,97,H
2022-10-23,35970,20222023,Mads Sanderhoff,7,U
2022-10-23,35970,20222023,Nicolai Højen Bertelsen,11,U
2022-10-23,35970,20222023,Frederik Sanderhoff,14,U
2022-10-23,35970,20222023,Mathias Olesen,15,U
2022-10-23,35970,20222023,Jonas Sønderby,19,U
2022-10-23,35970,20222023,Aleksander Nørgaard,27,U
2022-10-23,35970,20222023,Malte Borup,31,U
2022-10-23,35970,20222023,Noa Læsø,36,U
2022-10-23,35970,20222023,Nicklaes André,44,U
2022-10-23,35970,20222023,Kevin Linnerup,63,U
2022-10-23,35970,20222023,Mads Bundgaard Poulsen,64,U
2022-10-23,35970,20222023,Malthe Saaby Hjelm,71,U
2022-10-23,35970,20222023,Oliver Frost,75,U
2022-10-23,35970,20222023,Rasmus Høegh Mortensen,88,U
2022-10-23,35970,20222023,Thais Olesen Sørensen,92,U
2022-10-23,35971,20222023,Mike Grunnet Bing,1,H
2022-10-23,35971,20222023,Nicklas Dahl,6,H
2022-10-23,35971,20222023,Nicklas Christoffersen,8,H
2022-10-23,35971,20222023,Frederik Bøcker Jensen,10,H
2022-10-23,35971,20222023,Jannick Christoffersen,15,H
2022-10-23,35971,20222023,Pauls Skuja,21,H
2022-10-23,35971,20222023,Rasmus Rasmussen,31,H
2022-10-23,35971,20222023,Jesper Lykke,45,H
2022-10-23,35971,20222023,Mikkel Hessellund,56,H
